Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver_1,driver_2,race_bit_0,race_bit_1,race_bit_2,race_bit_3,race_bit_4
35,103722,36.0,40908,34379,28435,0,21.0,1,1.0,0,0,0,34574.0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,1,0,1,0,1
36,95677,37.0,34219,29160,32298,0,22.0,1,1.0,0,0,0,31892.33333333333,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,1,0,1,0,1
37,91683,38.0,33966,29115,28602,0,23.0,1,1.0,0,0,0,30561.0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,1,0,1,0,1
38,91556,39.0,33698,29227,28631,0,24.0,1,1.0,0,0,0,30518.666666666668,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,1,0,1,0,1
39,91567,40.0,33814,29172,28581,0,25.0,1,1.0,0,0,0,30522.33333333333,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,1,0,1,0,1
40,91584,41.0,33802,29238,28544,0,26.0,1,1.0,0,0,0,30528.0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,1,0,1,0,1
41,93091,42.0,33664,29209,30218,0,27.0,1,1.0,0,0,0,31030.33333333333,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,1,0,1,0,1
42,93003,43.0,33768,29065,30170,0,28.0,1,2.0,0,0,0,31001.0,0,1,0,0,1,0,0,0,0,0,1,1.0,0.0,1,0,1,0,1
43,92706,44.0,34405,29396,28905,0,29.0,1,2.0,0,0,0,30902.0,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,1,0,1,0,1
44,92743,45.0,34402,29525,28816,0,30.0,1,2.0,0,0,0,30914.33333333333,0,0,1,0,1,0,0,0,0,0,1,1.0,0.0,1,0,1,0,1
