Unnamed: 0,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,IsPersonalBest,TyreLife,FreshTyre,Position,Deleted,If_PitIn,If_PitOut,AvgSectorTime,PositionGained,PositionLost,PositionUnchanged,Soft,Medium,Hard,Intermediate,Wet,HighFuelLoad,MediumFuelLoad,LowFuelLoad,driver,race_number
62,77700,63.0,20502,36739,20459,0,33.0,1,1.0,0,0,0,25900.0,0,0,1,0,1,0,0,0,0,0,1,PER,7
63,77917,64.0,20421,36816,20680,0,34.0,1,1.0,0,0,0,25972.33333333333,0,0,1,0,1,0,0,0,0,0,1,PER,7
0,92564,1.0,24154,42188,26222,0,1.0,1,5.0,0,0,0,30854.666666666668,0,0,1,1,0,0,0,0,1,0,0,VER,21
1,114095,2.0,25886,61448,26761,1,2.0,1,3.0,0,0,0,38031.66666666666,1,0,0,1,0,0,0,0,1,0,0,VER,21
2,119616,3.0,30869,61894,26853,0,3.0,1,3.0,0,0,0,39872.0,0,0,1,1,0,0,0,0,1,0,0,VER,21
3,120947,4.0,30755,63100,27092,0,4.0,1,3.0,0,0,0,40315.66666666666,0,0,1,1,0,0,0,0,1,0,0,VER,21
4,113381,5.0,29986,58408,24987,1,5.0,1,3.0,0,0,0,37793.66666666666,0,0,1,1,0,0,0,0,1,0,0,VER,21
5,124049,6.0,29374,62113,32561,0,6.0,1,3.0,0,0,0,41349.333333333336,0,0,1,1,0,0,0,0,1,0,0,VER,21
6,85930,7.0,23148,41137,21645,0,7.0,1,17.0,0,1,0,28643.33333333333,0,1,0,1,0,0,0,0,1,0,0,VER,21
7,101052,8.0,44545,39037,17470,0,1.0,1,17.0,0,0,1,33684.0,0,0,1,0,1,0,0,0,1,0,0,VER,21
8,75564,9.0,19349,38704,17511,1,2.0,1,17.0,0,0,0,25188.0,0,0,1,0,1,0,0,0,1,0,0,VER,21
9,75866,10.0,19285,39093,17488,0,3.0,1,17.0,0,0,0,25288.666666666668,0,0,1,0,1,0,0,0,1,0,0,VER,21
10,76204,11.0,19380,39349,17475,0,4.0,1,17.0,0,0,0,25401.33333333333,0,0,1,0,1,0,0,0,1,0,0,VER,21
11,76434,12.0,19483,39381,17570,0,5.0,1,17.0,0,0,0,25478.0,0,0,1,0,1,0,0,0,1,0,0,VER,21
12,76444,13.0,19472,39498,17474,0,6.0,1,17.0,0,0,0,25481.33333333333,0,0,1,0,1,0,0,0,1,0,0,VER,21
13,76353,14.0,19373,39398,17582,0,7.0,1,17.0,0,0,0,25451.0,0,0,1,0,1,0,0,0,1,0,0,VER,21
14,76468,15.0,19385,39575,17508,0,8.0,1,16.0,0,0,0,25489.33333333333,1,0,0,0,1,0,0,0,1,0,0,VER,21
15,76688,16.0,19350,39731,17607,0,9.0,1,16.0,0,0,0,25562.666666666668,0,0,1,0,1,0,0,0,1,0,0,VER,21
16,77050,17.0,19507,39916,17627,0,10.0,1,15.0,0,0,0,25683.33333333333,1,0,0,0,1,0,0,0,1,0,0,VER,21
17,76851,18.0,19446,39821,17584,0,11.0,1,15.0,0,0,0,25617.0,0,0,1,0,1,0,0,0,1,0,0,VER,21
18,77837,19.0,19408,40633,17796,0,12.0,1,14.0,0,0,0,25945.666666666668,1,0,0,0,1,0,0,0,1,0,0,VER,21
19,77323,20.0,19575,40103,17645,0,13.0,1,12.0,0,0,0,25774.33333333333,1,0,0,0,1,0,0,0,1,0,0,VER,21
20,77484,21.0,19641,40124,17719,0,14.0,1,12.0,0,0,0,25828.0,0,0,1,0,1,0,0,0,1,0,0,VER,21
21,77293,22.0,19546,40039,17708,0,15.0,1,12.0,0,0,0,25764.33333333333,0,0,1,0,1,0,0,0,1,0,0,VER,21
22,81517,23.0,19686,40465,21366,0,16.0,1,14.0,0,1,0,27172.33333333333,0,1,0,0,1,0,0,0,1,0,0,VER,21
23,102169,24.0,45399,39414,17356,0,8.0,0,17.0,0,0,1,34056.333333333336,0,1,0,1,0,0,0,0,1,0,0,VER,21
24,76050,25.0,19269,39324,17457,0,9.0,0,17.0,0,0,0,25350.0,0,0,1,1,0,0,0,0,0,1,0,VER,21
25,76145,26.0,19295,39325,17525,0,10.0,0,17.0,0,0,0,25381.666666666668,0,0,1,1,0,0,0,0,0,1,0,VER,21
26,75991,27.0,19295,39283,17413,0,11.0,0,17.0,0,0,0,25330.33333333333,0,0,1,1,0,0,0,0,0,1,0,VER,21
27,75830,28.0,19322,39209,17299,0,12.0,0,17.0,0,0,0,25276.666666666668,0,0,1,1,0,0,0,0,0,1,0,VER,21
28,76370,29.0,19225,39685,17460,0,13.0,0,17.0,0,0,0,25456.666666666668,0,0,1,1,0,0,0,0,0,1,0,VER,21
29,76171,30.0,19265,39549,17357,0,14.0,0,16.0,0,0,0,25390.33333333333,1,0,0,1,0,0,0,0,0,1,0,VER,21
30,76275,31.0,19407,39427,17441,0,15.0,0,16.0,0,0,0,25425.0,0,0,1,1,0,0,0,0,0,1,0,VER,21
31,76521,32.0,19386,39765,17370,0,16.0,0,16.0,0,0,0,25507.0,0,0,1,1,0,0,0,0,0,1,0,VER,21
32,76998,33.0,19245,40345,17408,0,17.0,0,15.0,0,0,0,25666.0,1,0,0,1,0,0,0,0,0,1,0,VER,21
33,76099,34.0,19121,39643,17335,0,18.0,0,15.0,0,0,0,25366.33333333333,0,0,1,1,0,0,0,0,0,1,0,VER,21
34,76476,35.0,19253,39815,17408,0,19.0,0,15.0,0,0,0,25492.0,0,0,1,1,0,0,0,0,0,1,0,VER,21
35,76377,36.0,19329,39496,17552,0,20.0,0,12.0,0,0,0,25459.0,1,0,0,1,0,0,0,0,0,1,0,VER,21
36,76028,37.0,19305,39241,17482,0,21.0,0,11.0,0,0,0,25342.666666666668,1,0,0,1,0,0,0,0,0,1,0,VER,21
37,76320,38.0,19292,39443,17585,0,22.0,0,11.0,0,0,0,25440.0,0,0,1,1,0,0,0,0,0,1,0,VER,21
38,76484,39.0,19396,39471,17617,0,23.0,0,11.0,0,0,0,25494.666666666668,0,0,1,1,0,0,0,0,0,1,0,VER,21
39,76259,40.0,19494,39370,17395,0,24.0,0,11.0,0,0,0,25419.666666666668,0,0,1,1,0,0,0,0,0,1,0,VER,21
40,76333,41.0,19351,39392,17590,0,25.0,0,10.0,0,0,0,25444.33333333333,1,0,0,1,0,0,0,0,0,1,0,VER,21
41,76115,42.0,19355,39308,17452,0,26.0,0,10.0,0,0,0,25371.666666666668,0,0,1,1,0,0,0,0,0,1,0,VER,21
42,76220,43.0,19397,39381,17442,0,27.0,0,10.0,0,0,0,25406.666666666668,0,0,1,1,0,0,0,0,0,1,0,VER,21
43,76193,44.0,19311,39510,17372,0,28.0,0,9.0,0,0,0,25397.666666666668,1,0,0,1,0,0,0,0,0,1,0,VER,21
